"ID",AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
18035924689814593,carasbrasil,N/A,03/06/2420 13:17,8.0k,0.0,129.0,"A cantora Madonna usou as redes sociais no último domingo, 2, para compartilhar uma bela homenagem de aniversário ao pai, Silvio, que completou 93 anos de vida. Em celebração a data especial, a Rainha do Pop publicou algumas fotos raras em seu perfil oficial no Instagram.

No carrossel de imagens, Madonna fez questão de publicar registros do pai nos bastidores da turnê ‘The Celebration Tour’, onde realizou o último show nas areias da Praia de Copacabana, no Rio de Janeiro. Além disso, a artista também resgatou cliques inéditos de quando ele era jovem.

“Para o papai, feliz 93º aniversário, Silvio! Parabéns por andar na montanha russa da vida com humor e sanidade intactos. Obrigado por partilhar o seu mantra na vida comigo, que é: ‘Eu vou até as rodas caírem’. Nada pode nos parar!”, declarou a cantora na legenda.

Leia mais através do link dos stories!

📷: Instagram",instagram,POSITIVE,1.104
18084586633459722,N/A,N/A,01/06/2420 03:00,756.0,0.0,26.0,"Após concluir sua turnê mundial “Celebration” com um grandioso show para 1,6 milhão de pessoas na Praia de Copacabana, no Rio de Janeiro, Madonna está aproveitando seu tempo de descanso.⁠
⁠
Ela se dedica à família, ao conforto de sua mansão em Nova York, e a um novo relacionamento. Segundo o jornal “The Sun”, a cantora está se envolvendo com o jovem boxeador Richard Riakporhe, de 34 anos, conhecido como “The Midnight Train”.⁠
⁠
➡️ Leia a matéria completa no site (link na bio)⁠
⁠
#Madonna #RichardRiakporke #relacionamento #osegredooficial",instagram,POSITIVE,0.000
18140025508325305,102.3oficial,N/A,04/06/2420 15:06,425.0,48.0,44.0,"Será que teremos show gratuito da Shakira no Brasil? 👀🔥 De acordo com mesmas fontes que confirmaram o show de Madonna em Copacabana, a cantora colombiana estaria tentando viabilizar um show no mesmo porte para 2025! O que acham?

#102ponto3 #madonna #shakira",instagram,POSITIVE,6.681
17860200564168092,jacarepaguanoticiasrj,N/A,01/06/2420 19:49,252.0,0.0,26.0,"📍Shakira pode ser a próxima atração a agitar Copacabana em 2025

📝""Copacabana, a “Princesinha do Mar”, já se tornou sinônimo de grandes espetáculos internacionais nas areias cariocas. Depois do estrondoso sucesso de Madonna em seu emblemático show na praia, os olhares agora se voltam para outra estrela da música internacional: a cantora colombiana Shakira.

O anúncio dessa possível apresentação veio através do DJ Rafael Arena, conhecido por antecipar a vinda de Madonna antes da confirmação oficial. Em uma postagem em sua conta no Twitter, Arena declarou que as negociações para o show de Shakira estão avançadas e que a apresentação deve acontecer no final de 2024 ou no primeiro trimestre de 2025.E o próximo show internacional em Copacabana é da Shakira. Negociações bem adiantadas e para acontecer no final do ano ou primeiro trimestre de 2025”, anunciou o DJ em sua publicação.

A especulação surge após o prefeito Eduardo Paes revelar, no mês passado, seu plano de transformar o primeiro sábado de maio em um ponto fixo no calendário de eventos da cidade, sempre com grandes atrações internacionais se apresentando gratuitamente na praia. Paes até mencionou algumas das atrações desejadas nos bastidores dessa ideia, incluindo Beyoncé, um possível show do Michael Jackson com um holograma e até mesmo o U2, pelo qual o prefeito manifestou preferência.

No entanto, enquanto as negociações com Shakira avançam, Copacabana não para de pulsar ao som da música. Neste final de semana, a praia está sendo palco do TIM Music Rio, o maior festival gratuito de música do Brasil. Neste sábado (01/06), Preta Gil convida Thiago Pantaleão e IZA, e no domingo (02/02), é a vez de Rael e Djavan agitarem o público com seus sucessos.
Vale ressaltar que, segundo dados da Secretaria Municipal de Turismo do Rio, o show de Madonna, que reuniu 1,6 milhão de pessoas com a “Celebration Tour”, gerou um impacto econômico estimado em cerca de R$ 293,4 milhões na cidade.

Por@diariodorio",instagram,POSITIVE,1.447
17876868465032562,santacruznewszo,N/A,02/06/2420 22:56,130.0,0.0,3.0,"📍Shakira pode ser a próxima atração a agitar Copacabana em 2025

📝""Copacabana, a “Princesinha do Mar”, já se tornou sinônimo de grandes espetáculos internacionais nas areias cariocas. Depois do estrondoso sucesso de Madonna em seu emblemático show na praia, os olhares agora se voltam para outra estrela da música internacional: a cantora colombiana Shakira.

O anúncio dessa possível apresentação veio através do DJ Rafael Arena, conhecido por antecipar a vinda de Madonna antes da confirmação oficial. Em uma postagem em sua conta no Twitter, Arena declarou que as negociações para o show de Shakira estão avançadas e que a apresentação deve acontecer no final de 2024 ou no primeiro trimestre de 2025.E o próximo show internacional em Copacabana é da Shakira. Negociações bem adiantadas e para acontecer no final do ano ou primeiro trimestre de 2025”, anunciou o DJ em sua publicação.

A especulação surge após o prefeito Eduardo Paes revelar, no mês passado, seu plano de transformar o primeiro sábado de maio em um ponto fixo no calendário de eventos da cidade, sempre com grandes atrações internacionais se apresentando gratuitamente na praia. Paes até mencionou algumas das atrações desejadas nos bastidores dessa ideia, incluindo Beyoncé, um possível show do Michael Jackson com um holograma e até mesmo o U2, pelo qual o prefeito manifestou preferência.

No entanto, enquanto as negociações com Shakira avançam, Copacabana não para de pulsar ao som da música. Neste final de semana, a praia está sendo palco do TIM Music Rio, o maior festival gratuito de música do Brasil. Neste sábado (01/06), Preta Gil convida Thiago Pantaleão e IZA, e no domingo (02/02), é a vez de Rael e Djavan agitarem o público com seus sucessos.
Vale ressaltar que, segundo dados da Secretaria Municipal de Turismo do Rio, o show de Madonna, que reuniu 1,6 milhão de pessoas com a “Celebration Tour”, gerou um impacto econômico estimado em cerca de R$ 293,4 milhões na cidade.",instagram,POSITIVE,1.003
18045788953786877,N/A,N/A,03/06/2420 20:42,28.0,0.0,1.0,"No último domingo (02), aconteceu a 28º edição da Parada do Orgulho LGBT+ na cidade de São Paulo com o tema ""Basta de negligência e retrocesso no Legislativo: vote consciente por direito da população LGBT+"", tendo em vista as eleições brasileiras de 2024, onde cidadãos comparecerão às urnas para escolher seus representantes municipais. 

A Parada LGBT+ de São Paulo é considerada uma das maiores do mundo, tendo entrado em 2006 para o livro de recordes mundiais Guinness Book com um público de dois milhões e meio de pessoas. No entanto, neste domingo, num mar de mais de 3 milhões de pessoas trajadas com as cores do arco-íris, notou-se uma outra bandeira sendo levantada: a do Brasil.

O ato de vestir o famoso verde e amarelo, que outrora serviu para associar ao bolsonarismo ultradireitista, se deu em uma movimentação pensada para ressignificar a bandeira brasileira, uma vez que muitos, mesmo tendo uma camiseta em casa, não a vestem mais com medo de serem associados ao grupo antidemocrático.

Essa vontade de ressignificação do verde e amarelo já era comum entre muitos brasileiros desde a posse do atual presidente Lula em 2023, mas o receio acabou tomando a vez. Foi durante o show da Madonna em Copacabana (RJ), quando a cantora Pabllo Vittar subiu ao palco trajando a bandeira do Brasil, que o movimento realmente ganhou força.

“Retomar o verde e o amarelo de nossas bandeiras, é retomar a democracia brasileira, e lembrar que não há e nunca haverá democracia sem as pessoas transvestigêneres [...]. O Brasil também é de bicha, de viado, de sapatão, de travesti, de homem trans, de não-binárie. O Brasil é nosso!”, afirmou a deputada Erika Hilton (PSol - SP) em um dos discursos mais ovacionados do dia.

Revisão | Juliana Melo
Edição | Ana Luiza Xavier

#lgbt #lgbtrights #loveislove #pridemonth #brasil #paradalgbt #pabllovittar",instagram,POSITIVE,0.000
18026451350493762,N/A,N/A,04/06/2420 18:06,24.0,0.0,1.0,"SAUDADES · Isso mesmo, nesta terça-feira (4), há um mês, Madonna fazia história ao se apresentar para mais de 1,6 milhões de pessoas na Praia de Copacabana, no Rio de Janeiro, com a The Celebration Tour.

Pessoas do mundo inteiro vieram ao Brasil para prestigiar esse momento único já que o show da turnê seria o único na América Latina. Era gay em todos os lugares, na praia, em frente ao Copacabana Palace e até em cima das árvores!

Infelizmente, não existe máquina do tempo para voltar ao passado e viver tudo isso de novo, mas conta pra gente, você viveu esse momento?

📸 Reprodução / TV Globo.",instagram,POSITIVE,0.000
18250621966300474,N/A,N/A,01/06/2420 11:43,21.0,0.0,1.0,"Iza e Preta Gil retomam neste sábado (1°) a programação gratuita do TIM Music Rio, que ocupa pelo segundo fim de semana seguido a praia de Copacabana, na capital fluminense. Já no domingo Rael e Djavan fazem show. As apresentações são no palco montado no posto 4, mesma área onde Madonna se apresentou no início do mês.

Preta Gil abre os trabalhos às 16h30 e leva ao público o “Baile da Preta” com o convidado Thiago Pantaleão, com uma mistura de ritmos brasileiros, como funk, samba e axé, além de sucessos como “Sinais de Fogo”, “Stereo” e “Decote”. Às 19h, é a vez de Iza adentrar o cenário com a turnê “Afrodhit” e um repertório que mescla faixas do novo disco, como “Fé Nas Maluca”, “Que Se Vá” e “Mega da Virada”, e hits da tala de “Brisa”, “Pesadão” e “Meu Talismã”.

No último fim de semana, Marina Sena e Baco Exu do Blues foram os responsáveis por abrir a terceira edição do evento no sábado (25), enquanto Diogo Nogueira comandou uma homenagem a Beth Carvalho (1946-2019), com participações de Roberta Sá e Marvvila, e Gloria Groove se apresentou no domingo (26).

Siga o portallineup e leia mais no site —> portallineup.com.br

📸Clarildo Menezes/Divulgação

#PortalLineup #musicfestival #music #Music #festival #shows #show #marinasena #TIMMusic #TIMMusicRio #copacabana #rio #praia #riodejaneiro #ombrim #RJ #BacoExudoBlues #exudoblues #GloriaGroove #LadyLeste #SerenatadaGG #pagode #alcione #samba #iza #djavan #diogonogueira #rael #pretagil amarinasena exudoblues diogonogueira pretagil",instagram,POSITIVE,0.000
18078562978441980,N/A,N/A,05/06/2420 21:22,15.0,0.0,1.0,"Ontem, dia 4 de junho, fez um mês desde o show que madonna realizou nas praias de Copacabana, no Rio de Janeiro. Inspirado pelas artes de justinteodoro, fiz essa ilustração de moda baseada no momento da abertura do show pra lembrar o início daquele espetáculo que iria me impactar de diversas formas.

""Nothing takes the past away like the future""

#madonna #celebrationtour #fashion #illustration",instagram,POSITIVE,0.000
17961040376775993,N/A,N/A,02/06/2420 15:50,0.0,0.0,12.0,"[ > Compre um 'copo Madonnístico' e ajude o RS! ]
🙂

Como ajudar quando se está longe?
O que fazer em meio a tantas necessidades, tantas pessoas carentes de tudo e tantos municípios atingidos numa catástrofe tão devastadora como a que atingiu o Rio Grande do Sul???
R = Podemos fazer a nossa parte. 💪 Aquilo que estiver ao nosso alcance. Todo gesto, toda a ação (por menor que seja) para minimizar o sofrimento do próximo faz diferença. Se eu fizer um pouquinho... você, seus vizinhos e nossos amigues fizerem um pouquinho... de pouquinho em pouquinho, teremos feito um poucão! Digo, um muitãããooo de coisas boas! 🤗 

Aproveitando a passagem de Madonna pelo Brasil... sabendo que os fãs da cantora são unidos, suuuper engajados, loucos e fofos... pensei: ""E se eu juntar a paixão por Madonna com a vontade de ajudar? 🤔 Quem não gostaria de ter uma lembrança da turnê ""The Celebration Tour"" (in Rio) e ainda por cima auxiliar as vítimas das enchentes no RS???"" 🤩 
[ R = Na minha cabeça > todo mundo. 🥰 ]

Se você se encaixa na categoria 'Madonnística and Solidária' 🙌 e gostou da ideia... seus problemas acabaram! 😃 Adquira um copo alusivo ao show de Madonna em Copacabana e, de quebra, ajude quem precisa de apoio nesse momento para recomeçar. 🙏🏻

Cada copo custa 21 reais. [ Um show no 'errejota' só podia ser '021', não é mesmo? 😉 ] Você vai escolher o modelinho (aquele com o rosto de Madonna em um fundo preto ou aquele em que o traço da imagem é mais fininho) e definir a cor de sua preferência: amarelo, pink, laranja e/ou verde. Cores intensas e vibrantes como só Madonna sabe ser. 😍

Caso esteja no Rio/capital fluminense ou em Porto Alegre/capital gaúcha, combinamos a entrega em mãos. [ Vou ao RS em breve. ] 
Outras localidades somente pelo correio (incluindo a taxa do envio), ok? 👍 
Sou jornalista e guia de turismo. Tenho um compromisso com a verdade e total cuidado ao repassar informações. Sou porto-alegrense, vivo no RJ e minha família reside no RS. Estou marcando dois amigos nesse post (um artista e um jornalista) que foram brutalmente atingidos. 😞

Estou fazendo o que posso para ajudar.
Compre um copinho e ajude você também!
❤️

[ Todo o valor irá para lá. ]",instagram,POSITIVE,0.000
