ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
QThAFx-N89w,AFP Português,https://www.youtube.com/watch?v=QThAFx-N89w,2024-04-29T16:02:51Z,1806,0,"Madonna, a Rainha do Pop, chegou nesta segunda-feira ao Rio de Janeiro. No próximo sábado, ela faz na praia de Copacabana ...",YouTube,NEUTRAL,0
