ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
bIiFlGjSwsw,Fofocalizando,https://www.youtube.com/watch?v=bIiFlGjSwsw,2024-03-08T22:23:18Z,588,85,"O Fofocalizando chega às suas tardes com muito entretenimento, informação e prestação de serviço! De segunda a sexta, ...",YouTube,NEUTRAL,0
