ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
BcpraoPWSKc,Marcio Guerra Canto,https://www.youtube.com/watch?v=BcpraoPWSKc,2024-04-02T20:45:00Z,308,64,MetodoMGC Aula de Canto https://bit.ly/3iVFArm Curso Afinando a Voz: http://bit.ly/2ksRqOy WE ARE THE WORLD ENSAIOS ...,YouTube,NEUTRAL,0
