ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
gczNzbPztVo,O Liberal,https://www.youtube.com/watch?v=gczNzbPztVo,2024-04-29T20:50:51Z,24,6,Uma legião de fãs de Madonna se aglomera em frente ao hotel onde a cantora está hospedada no Rio de Janeiro. A rainha do ...,YouTube,NEUTRAL,0
