ID,AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
1778261846253879539,fabinitto,http://twitter.com/fabinitto/statuses/1778261846253879539,11/04/2420 03:20,0.0,0.0,0.0,"RT @AnittaCenter_: 🚨| Vão fazer gostoso. Anitta está presente na programação da Globo como apresentação de abertura no Show de Madonna, em copacabana. https://t.co/I2At5bJTi3",twitter,POSITIVE,0.0
