ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
Vo6H1DInoDI,Pauloh Rodrigues,https://www.youtube.com/watch?v=Vo6H1DInoDI,2024-04-17T04:28:53Z,135,49,Ela esta chegando! Madonna escolheu as areias de Copacabana para celebrar os 40 anos de carreira. Uma noite histórica na ...,YouTube,NEUTRAL,0
