ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
zArrF6TxeEc,ITALIA-BRASIL NOI & VOI WEB TV,https://www.youtube.com/watch?v=zArrF6TxeEc,2024-05-04T11:55:46Z,6,0,,YouTube,NEUTRAL,0,0,2024-05-04T11:55:46Z,UCHwt_vlcv9i2rZays72txeA,Ensaio do Show da Madonna em Copacabana,,"{'default': {'url': 'https://i.ytimg.com/vi/zArrF6TxeEc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/zArrF6TxeEc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/zArrF6TxeEc/hqdefault.jpg', 'width': 480, 'height': 360}}",ITALIA-BRASIL NOI & VOI WEB TV,none,2024-05-04T11:55:46Z
