ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
8ByqEbsNgeQ,The Noite com Danilo Gentili,https://www.youtube.com/watch?v=8ByqEbsNgeQ,2024-04-30T15:34:06Z,2518,124,Madonna chega ao Brasil para show histórico no Rio de Janeiro ...,YouTube,NEUTRAL,0
