ID,AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
18017213162500133,,,11/03/2420 20:58,12.0,0.0,0.0,"Shows & festivais 👩‍🎤🎤 | Ela ficou furiosa! Após o vazamento do show que Madonna realizará em maio nas areias de Copacabana, a cantora ficou furiosa e teria pedido um valor a mais pelo incidente.

#madonna #thecelebrationtour #rj #copacabana #riodejaneiro #pop #música #show #fy #fyp #madamex",instagram,POSITIVE,0.0
