ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
uyJ2CtCHdK4,CONHECIMENTO GERA PODER (CASA & ARTE),https://www.youtube.com/watch?v=uyJ2CtCHdK4,2024-04-24T18:41:54Z,1014,69,Em maio irá acontecer um show da cantora e compositora Madonna no Rio de Janeiro...,YouTube,NEUTRAL,0
