ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
kUwOgEU5rog,AFP Português,https://www.youtube.com/watch?v=kUwOgEU5rog,2024-05-01T12:42:18Z,128,0,A praia de Copacabana se prepara para receber o show de encerramento da turnê de 40 anos de carreira de Madonna.,YouTube,NEUTRAL,0,0,2024-05-01T12:42:18Z,UCamgdcs45ToPrIV7wmT7iYg,Operação Madonna em Copacabana | AFP,A praia de Copacabana se prepara para receber o show de encerramento da turnê de 40 anos de carreira de Madonna.,"{'default': {'url': 'https://i.ytimg.com/vi/kUwOgEU5rog/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kUwOgEU5rog/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kUwOgEU5rog/hqdefault.jpg', 'width': 480, 'height': 360}}",AFP Português,none,2024-05-01T12:42:18Z
