ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
EYfnp_Zftyg,Itaú,https://www.youtube.com/watch?v=EYfnp_Zftyg,2024-03-25T21:55:53Z,1446,163,Do Itaú e da Madonna para todos os fãs brasileiros.,YouTube,NEUTRAL,0
