ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
82d2hBENqIs,SBT Rio,https://www.youtube.com/watch?v=82d2hBENqIs,2024-04-24T16:06:28Z,137,38,Acompanhe todos os videos da programação do SBT Rio aqui no canal oficial da emissora.,YouTube,NEUTRAL,0
