ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
ChB0OEtKqmM,Samuel Bruno,https://www.youtube.com/watch?v=ChB0OEtKqmM,2024-04-17T06:16:56Z,37,2,"Uma noite HISTÓRICA. Madonna escolheu as areias de Copacabana para celebrar os 40 ANOS de CARREIRA. Dia 04 de maio, ...",YouTube,NEUTRAL,0
