ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
dFZvxiT-jZU,UOL,https://www.youtube.com/watch?v=dFZvxiT-jZU,2024-04-29T15:30:27Z,653,330,"A cantora Madonna chegou ao Brasil nesta segunda-feira (29) para realizar um show gratuito neste sábado (4), na praia de ...",YouTube,NEUTRAL,0
