ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
WRgdLbXPbO4,RedeTV,https://www.youtube.com/watch?v=WRgdLbXPbO4,2024-05-03T12:59:59Z,697,179,"No 'Vou Te Contar', Leão Lobo revelou o valor do cachê da cantora Madonna, que irá se apresentar no Rio de Janeiro no ...",YouTube,NEUTRAL,0,0,2024-05-03T12:59:59Z,UCd7VVhgnd2eCv9JEghvR_1w,Leão Lobo fala sobre cachê exorbitante de Madonna para se apresentar no Rio,"No 'Vou Te Contar', Leão Lobo revelou o valor do cachê da cantora Madonna, que irá se apresentar no Rio de Janeiro no ...","{'default': {'url': 'https://i.ytimg.com/vi/WRgdLbXPbO4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WRgdLbXPbO4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WRgdLbXPbO4/hqdefault.jpg', 'width': 480, 'height': 360}}",RedeTV,none,2024-05-03T12:59:59Z
