ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
OXm-aqearNs,Marcus Diniz | Por trás das Câmeras.,https://www.youtube.com/watch?v=OXm-aqearNs,2024-05-07T21:16:52Z,0,1,"Um Canal sobre Cenografia e Arte, os vídeos podendo ser de assuntos pontuais em cada obra ou mais aprofundados em ...",YouTube,NEUTRAL,0,0,2024-05-07T21:16:52Z,UC4aoboSUVfZT8nTkA40a3Fg,Show da Madonna em Copacabana aconteceu finalmente #madonna #thecelebrationtour #copacabana,"Um Canal sobre Cenografia e Arte, os vídeos podendo ser de assuntos pontuais em cada obra ou mais aprofundados em ...","{'default': {'url': 'https://i.ytimg.com/vi/OXm-aqearNs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OXm-aqearNs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OXm-aqearNs/hqdefault.jpg', 'width': 480, 'height': 360}}",Marcus Diniz | Por trás das Câmeras.,none,2024-05-07T21:16:52Z
