ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
yVrz88H_8YA,Flamir Papo de Arte,https://www.youtube.com/watch?v=yVrz88H_8YA,2024-05-12T12:23:26Z,9,2,"O show de Madonna na praia de Copacabana, Rio de Janeiro, serviu como um poderoso lembrete de que a arte tem o poder de ...",YouTube,NEUTRAL,0,0,2024-05-12T12:23:26Z,UCi6D8OUf_VkkogQYEWC6OEQ,"Madonna em Copacabana, RJ | Show ou erotismo? | Celebration Tour #flamirpapodearte","O show de Madonna na praia de Copacabana, Rio de Janeiro, serviu como um poderoso lembrete de que a arte tem o poder de ...","{'default': {'url': 'https://i.ytimg.com/vi/yVrz88H_8YA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yVrz88H_8YA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yVrz88H_8YA/hqdefault.jpg', 'width': 480, 'height': 360}}",Flamir Papo de Arte,none,2024-05-12T12:23:26Z
