ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
nC5pMNkMonw,Hugo Hid's Backup,https://www.youtube.com/watch?v=nC5pMNkMonw,2024-06-11T01:30:22Z,4,0,"The Celebration Tour Live in Milan, Italy at Mediolanum Forum on November 25th, 2023. Audio taken from the In-Ear Monitor ...",YouTube,NEUTRAL,0,0,2024-06-11T01:30:22Z,UCvc2ATv01WzTLAf4B59caFQ,"Madonna - Speech #1 (The Celebration Tour Live in Milan, Italy) [11.25.2023] (IEM)","The Celebration Tour Live in Milan, Italy at Mediolanum Forum on November 25th, 2023. Audio taken from the In-Ear Monitor ...","{'default': {'url': 'https://i.ytimg.com/vi/nC5pMNkMonw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nC5pMNkMonw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nC5pMNkMonw/hqdefault.jpg', 'width': 480, 'height': 360}}",Hugo Hid's Backup,none,2024-06-11T01:30:22Z
