ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
AsgO_DuAlYE,Música Multishow,https://www.youtube.com/watch?v=AsgO_DuAlYE,2024-05-05T12:00:09Z,33258,13116,"Madonna fez história na praia de Copacabana! Vem conferir os melhores momentos desse show super especial da ""The ...",YouTube,NEUTRAL,0,0,2024-05-05T12:00:09Z,UCIzAIM-zatIDHErC0Z23hbQ,Os MELHORES MOMENTOS do show da Madonna no Brasil! | Madonna no Multishow | Música Multishow,"Madonna fez história na praia de Copacabana! Vem conferir os melhores momentos desse show super especial da ""The ...","{'default': {'url': 'https://i.ytimg.com/vi/AsgO_DuAlYE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AsgO_DuAlYE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AsgO_DuAlYE/hqdefault.jpg', 'width': 480, 'height': 360}}",Música Multishow,none,2024-05-05T12:00:09Z
