ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
m0qws7Ggez4,Band Jornalismo,https://www.youtube.com/watch?v=m0qws7Ggez4,2024-04-30T12:45:39Z,1199,418,Fãs da Madonna aguardam aparição da cantora em frente ao Copacabana Palace Hotel. O show será gratuito no próximo ...,YouTube,NEUTRAL,0
