ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
2TRHBUT0mIo,DiaTV,https://www.youtube.com/watch?v=2TRHBUT0mIo,2024-06-04T21:06:13Z,1482,34,"Salve, minhas senhoras! Como estamos nessa terça-feira? Chegamos chegando com o nosso Pravas pra animar a tarde de ...",YouTube,NEUTRAL,0,0,2024-06-04T21:06:13Z,UCKnMcgDLxDeq9HqUgLhtYbQ,"PRA VARIAR: Anitta para com anticoncepcionais, Leilão do Neymar, Camila Moura em A Fazenda | DiaTV","Salve, minhas senhoras! Como estamos nessa terça-feira? Chegamos chegando com o nosso Pravas pra animar a tarde de ...","{'default': {'url': 'https://i.ytimg.com/vi/2TRHBUT0mIo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2TRHBUT0mIo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2TRHBUT0mIo/hqdefault.jpg', 'width': 480, 'height': 360}}",DiaTV,none,2024-06-04T21:06:13Z
