ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
Os4p8uZIn9o,Nando Moura,https://www.youtube.com/watch?v=Os4p8uZIn9o,2024-05-04T15:00:18Z,24222,1574,Aprenda guitarra com Nery e violão com Fábio Lima no conforto da sua casa! Domine esses instrumentos com os melhores ...,YouTube,NEUTRAL,0,0,2024-05-04T15:00:18Z,UCOOCeqi5txwviDZ4M5W9QSg,Minha primeira lição do ROCK - Aula 01,Aprenda guitarra com Nery e violão com Fábio Lima no conforto da sua casa! Domine esses instrumentos com os melhores ...,"{'default': {'url': 'https://i.ytimg.com/vi/Os4p8uZIn9o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Os4p8uZIn9o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Os4p8uZIn9o/hqdefault.jpg', 'width': 480, 'height': 360}}",Nando Moura,none,2024-05-04T15:00:18Z
