ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
2AkDB7f6vVY,FRANCE 24 English,https://www.youtube.com/watch?v=2AkDB7f6vVY,2024-05-02T12:53:51Z,579,120,Brazil's Rio de Janeiro is making the final preparations to host Madonna's long-awaited free concert on Copacabana Beach which ...,YouTube,NEUTRAL,0,0,2024-05-02T12:53:51Z,UCQfwfsi5VrQ8yKZ-UWmAEFg,Rio readies for Madonna&#39;s free mega-concert with over a million fans expected • FRANCE 24 English,Brazil's Rio de Janeiro is making the final preparations to host Madonna's long-awaited free concert on Copacabana Beach which ...,"{'default': {'url': 'https://i.ytimg.com/vi/2AkDB7f6vVY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2AkDB7f6vVY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2AkDB7f6vVY/hqdefault.jpg', 'width': 480, 'height': 360}}",FRANCE 24 English,none,2024-05-02T12:53:51Z
