ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
EUw15PArnnE,Splash,https://www.youtube.com/watch?v=EUw15PArnnE,2024-04-30T16:38:31Z,383,112,"No Splash Show de hoje, Yas Fiorelo e Leão Lobo analisam as últimas notícias do mundo dos famosos! #splashshow #ep602c ...",YouTube,NEUTRAL,0
