ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
52gCQh6T_fg,O POVO,https://www.youtube.com/watch?v=52gCQh6T_fg,2024-04-29T18:20:00Z,832,84,noticias #madonna #rj #show Seja membro do canal O POVO no Youtube e ganhe benefícios. VEJA COMO: ...,YouTube,NEUTRAL,0
