ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
k0GRQwhsLm4,Estadão,https://www.youtube.com/watch?v=k0GRQwhsLm4,2024-05-05T01:11:23Z,58,6,"MADONNA NO RIO | Antes da grande estrela pisar no palco, o público que lotou as areias da praia de Copacabana na noite ...",YouTube,NEUTRAL,0,0,2024-05-05T01:11:23Z,UCrtOL8bJsh-csozGS2aV77Q,DJ Diplo anima público em Copacabana antes da apresentação de Madonna,"MADONNA NO RIO | Antes da grande estrela pisar no palco, o público que lotou as areias da praia de Copacabana na noite ...","{'default': {'url': 'https://i.ytimg.com/vi/k0GRQwhsLm4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k0GRQwhsLm4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k0GRQwhsLm4/hqdefault.jpg', 'width': 480, 'height': 360}}",Estadão,none,2024-05-05T01:11:23Z
