ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
5Lr2_7ekBQc,Terra Brasil,https://www.youtube.com/watch?v=5Lr2_7ekBQc,2024-04-30T15:50:07Z,101,52,Madonna em Copacabana: palco e passarela para show da cantora são montados no RJ. A repórter do Terra Catarina Carvalho ...,YouTube,NEUTRAL,0
