ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
IELMwzEQD0o,Erick Alvarenga,https://www.youtube.com/watch?v=IELMwzEQD0o,2024-01-13T21:54:36Z,1448,71,,YouTube,NEUTRAL,0
