ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
4OLo63QeQKM,REC TIMES NEWS,https://www.youtube.com/watch?v=4OLo63QeQKM,2024-04-28T04:00:02Z,0,0,"A Globo está só felicidade com uma novidade envolvendo a transmissão do show gratuito que Madonna vai fazer no Brasil, em ...",YouTube,NEUTRAL,0,0,2024-04-28T04:00:02Z,UC0WENAVjrnbSWf43sjoAk1g,Globo aposta todas as fichas em show de Madonna e fatura fortuna com transmissão; saiba quanto,"A Globo está só felicidade com uma novidade envolvendo a transmissão do show gratuito que Madonna vai fazer no Brasil, em ...","{'default': {'url': 'https://i.ytimg.com/vi/4OLo63QeQKM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4OLo63QeQKM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4OLo63QeQKM/hqdefault.jpg', 'width': 480, 'height': 360}}",REC TIMES NEWS,none,2024-04-28T04:00:02Z
