ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
OzzPjvdU9iY,Band Jornalismo,https://www.youtube.com/watch?v=OzzPjvdU9iY,2024-03-22T11:17:39Z,304,43,"Agora é oficial: Madonna vem mesmo para o Brasil. Depois de 12 anos desde a última passagem pelo país, a rainha do pop deu ...",YouTube,NEUTRAL,0,0,2024-03-22T11:17:39Z,UCoa-D_VfMkFrCYodrOC9-mA,Madonna confirma que vem ao Brasil em 2024; data não foi divulgada I Jornal da Noite,"Agora é oficial: Madonna vem mesmo para o Brasil. Depois de 12 anos desde a última passagem pelo país, a rainha do pop deu ...","{'default': {'url': 'https://i.ytimg.com/vi/OzzPjvdU9iY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/OzzPjvdU9iY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/OzzPjvdU9iY/hqdefault.jpg', 'width': 480, 'height': 360}}",Band Jornalismo,none,2024-03-22T11:17:39Z
