ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
5R8mCpi0OjA,Erick Alvarenga,https://www.youtube.com/watch?v=5R8mCpi0OjA,2024-01-16T19:09:02Z,1360,109,,YouTube,NEUTRAL,0
