ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
dWHJBS4jPSE,Jovem Pan Entretenimento,https://www.youtube.com/watch?v=dWHJBS4jPSE,2024-05-05T17:21:00Z,504,68,"Poucas horas do show da Rainha do Pop no Rio de Janeiro, uma multidão tomou conta do entorno de Copacabana. Diversas ...",YouTube,NEUTRAL,0,0,2024-05-05T17:21:00Z,UCsahCqRiZarflb9vXpAOVtQ,Multidão lota Copacabana para acompanhar show da Madonna no Rio; confira imagens #shorts,"Poucas horas do show da Rainha do Pop no Rio de Janeiro, uma multidão tomou conta do entorno de Copacabana. Diversas ...","{'default': {'url': 'https://i.ytimg.com/vi/dWHJBS4jPSE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dWHJBS4jPSE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dWHJBS4jPSE/hqdefault.jpg', 'width': 480, 'height': 360}}",Jovem Pan Entretenimento,none,2024-05-05T17:21:00Z
