ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
hH0CHGbIkqM,Henrique G,https://www.youtube.com/watch?v=hH0CHGbIkqM,2024-05-11T20:34:00Z,371,21,thecelebrationtour #fourdecades #madonna #riodejaneiro Madonna • The Celebration Tour in Rio de Janeiro • Four Decades ...,YouTube,NEUTRAL,0,0,2024-05-11T20:34:00Z,UCmiG6efE32-2xAjp7cQyFGg,Ballroom (Interlude)  Vogue - Madonna | Ao vivo Copacabana,thecelebrationtour #fourdecades #madonna #riodejaneiro Madonna • The Celebration Tour in Rio de Janeiro • Four Decades ...,"{'default': {'url': 'https://i.ytimg.com/vi/hH0CHGbIkqM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hH0CHGbIkqM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hH0CHGbIkqM/hqdefault.jpg', 'width': 480, 'height': 360}}",Henrique G,none,2024-05-11T20:34:00Z
