ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
0D5djw7dW6g,Mão na massa com a Si,https://www.youtube.com/watch?v=0D5djw7dW6g,2024-04-30T14:00:01Z,45,4,Vídeo Completo ➡️https://youtu.be/JndCOi-i2lo Madonna 0800 in Rio! Show da Madonna em Copacabana #celebrationtour ...,YouTube,NEUTRAL,0,0,2024-04-30T14:00:01Z,UC7tnua_wfiLAhRdNyyX3m_A,✅Madonna 0800 in Rio! Show da Madonna em Copacabana #celebrationtour  #madonna #copacabana #shorts,Vídeo Completo ➡️https://youtu.be/JndCOi-i2lo Madonna 0800 in Rio! Show da Madonna em Copacabana #celebrationtour ...,"{'default': {'url': 'https://i.ytimg.com/vi/0D5djw7dW6g/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0D5djw7dW6g/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0D5djw7dW6g/hqdefault.jpg', 'width': 480, 'height': 360}}",Mão na massa com a Si,none,2024-04-30T14:00:01Z
