ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
wyuXzivyAh8,Splash,https://www.youtube.com/watch?v=wyuXzivyAh8,2024-04-08T22:07:01Z,185,151,"A artista deu uma bronca em sua equipe no show realizado ontem, 7, em Miami, por conta do ar condicionado que estava ligado.",YouTube,NEUTRAL,0
