ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
dFZvxiT-jZU,UOL,https://www.youtube.com/watch?v=dFZvxiT-jZU,2024-04-29T15:30:27Z,653,330,"A cantora Madonna chegou ao Brasil nesta segunda-feira (29) para realizar um show gratuito neste sábado (4), na praia de ...",YouTube,NEUTRAL,0,0,2024-04-29T15:30:27Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,Madonna chega ao Rio de Janeiro para show em Copacabana; veja vídeo,"A cantora Madonna chegou ao Brasil nesta segunda-feira (29) para realizar um show gratuito neste sábado (4), na praia de ...","{'default': {'url': 'https://i.ytimg.com/vi/dFZvxiT-jZU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dFZvxiT-jZU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dFZvxiT-jZU/hqdefault.jpg', 'width': 480, 'height': 360}}",UOL,none,2024-04-29T15:30:27Z
