ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
5EYOAFXDUX8,TV Band Rio,https://www.youtube.com/watch?v=5EYOAFXDUX8,2024-04-30T22:51:47Z,209,64,"Prepare-se, fã da cantora, pois a expectativa é de temperatura nas alturas dentro e fora do palco da cantora. A apresentação da ...",YouTube,NEUTRAL,0,0,2024-04-30T22:51:47Z,UCzQxHUiLa5prpJoyOxS0GSA,"Show da Madonna, no Rio, será em meio à onda de calor","Prepare-se, fã da cantora, pois a expectativa é de temperatura nas alturas dentro e fora do palco da cantora. A apresentação da ...","{'default': {'url': 'https://i.ytimg.com/vi/5EYOAFXDUX8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5EYOAFXDUX8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5EYOAFXDUX8/hqdefault.jpg', 'width': 480, 'height': 360}}",TV Band Rio,none,2024-04-30T22:51:47Z
