ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
uaAXDIJE-5s,Cabo Elson,https://www.youtube.com/watch?v=uaAXDIJE-5s,2024-04-30T11:00:14Z,12306,2990,VEJA PORQUE! Apoie o canal: PIX 27995221181.,YouTube,NEUTRAL,0
