ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
EUSKfK47xmA,Splash,https://www.youtube.com/watch?v=EUSKfK47xmA,2024-05-03T22:19:07Z,78,9,Show da Madonna: imagens de drones mostram como está a estrutura do palco em Copacabana e o túnel por onde Madonna ...,YouTube,NEUTRAL,0,0,2024-05-03T22:19:07Z,UCVrx8gt9oAHPbOjA-EjFblw,Madonna: imagens aéreas mostram palco gigante em Copacabana e passagem secreta para a cantora,Show da Madonna: imagens de drones mostram como está a estrutura do palco em Copacabana e o túnel por onde Madonna ...,"{'default': {'url': 'https://i.ytimg.com/vi/EUSKfK47xmA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EUSKfK47xmA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EUSKfK47xmA/hqdefault.jpg', 'width': 480, 'height': 360}}",Splash,none,2024-05-03T22:19:07Z
