ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
wv9W45pWFxA,Estadão,https://www.youtube.com/watch?v=wv9W45pWFxA,2024-05-04T21:29:51Z,43,8,"MADONNA NO RIO | Uma legião de fãs da cantora Madonna começa a se dirigir em direção às areias da praia de Copacabana, ...",YouTube,NEUTRAL,0,0,2024-05-04T21:29:51Z,UCrtOL8bJsh-csozGS2aV77Q,Fãs de Madonna caminham em direção ao show da cantora no Rio de Janeiro,"MADONNA NO RIO | Uma legião de fãs da cantora Madonna começa a se dirigir em direção às areias da praia de Copacabana, ...","{'default': {'url': 'https://i.ytimg.com/vi/wv9W45pWFxA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wv9W45pWFxA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wv9W45pWFxA/hqdefault.jpg', 'width': 480, 'height': 360}}",Estadão,none,2024-05-04T21:29:51Z
