ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
1BhseNlKm2A,AFP Português,https://www.youtube.com/watch?v=1BhseNlKm2A,2024-05-04T15:40:20Z,1733,0,"Tudo está pronto na cidade do Rio de Janeiro, que fervilha de expectativas e nervosismo poucas horas antes de a rainha do pop ...",YouTube,NEUTRAL,0,0,2024-05-04T15:40:20Z,UCamgdcs45ToPrIV7wmT7iYg,Madonna domina o Rio para show histórico | AFP,"Tudo está pronto na cidade do Rio de Janeiro, que fervilha de expectativas e nervosismo poucas horas antes de a rainha do pop ...","{'default': {'url': 'https://i.ytimg.com/vi/1BhseNlKm2A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1BhseNlKm2A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1BhseNlKm2A/hqdefault.jpg', 'width': 480, 'height': 360}}",AFP Português,none,2024-05-04T15:40:20Z
