ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
NXCmiAdhaTc,TV Fórum,https://www.youtube.com/watch?v=NXCmiAdhaTc,2024-04-15T23:20:42Z,1183,35,CLIQUE E LEIA A FÓRUM: https://revistaforum.com.br/ Veja como apoiar nosso jornalismo https://apoie.revistaforum.com.br/ ...,YouTube,NEUTRAL,0,0,2024-04-15T23:20:42Z,UC3sMBA3BdnsKSVI0WB9yVWQ,Filho 02 usou verba pública para mentir nos EUA | Érica Hilton arrasa no Coachella | 15.04.24,CLIQUE E LEIA A FÓRUM: https://revistaforum.com.br/ Veja como apoiar nosso jornalismo https://apoie.revistaforum.com.br/ ...,"{'default': {'url': 'https://i.ytimg.com/vi/NXCmiAdhaTc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NXCmiAdhaTc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NXCmiAdhaTc/hqdefault.jpg', 'width': 480, 'height': 360}}",TV Fórum,none,2024-04-15T23:20:42Z
