ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
mWVf6vbJUfU,Mil Coisas Drones,https://www.youtube.com/watch?v=mWVf6vbJUfU,2024-04-30T21:45:28Z,384,83,"madonna #madona #copacabana Sinta a energia pulsante da icônica praia de Copacabana, onde o palco está pronto para ...",YouTube,NEUTRAL,0
