ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
_AToEkHNO-s,Jovem Pan News,https://www.youtube.com/watch?v=_AToEkHNO-s,2024-05-05T23:00:21Z,1125,164,"Um homem registrou o momento em que teve o celular roubado ao ir embora do show da cantora Madonna em Copacabana, ...",YouTube,NEUTRAL,0,0,2024-05-05T23:00:21Z,UCP391YRAjSOdM_bwievgaZA,Fã grava próprio assalto ao ir embora do show da Madonna no Rio; assista #shorts,"Um homem registrou o momento em que teve o celular roubado ao ir embora do show da cantora Madonna em Copacabana, ...","{'default': {'url': 'https://i.ytimg.com/vi/_AToEkHNO-s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_AToEkHNO-s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_AToEkHNO-s/hqdefault.jpg', 'width': 480, 'height': 360}}",Jovem Pan News,none,2024-05-05T23:00:21Z
