ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
5YKQDAf3ulY,João Vitor Costa,https://www.youtube.com/watch?v=5YKQDAf3ulY,2024-06-05T06:33:25Z,9,0,"Registro da abertura do megashow histórico de Madonna no Rio de Janeiro, ao som da canção ""Nothing Really Matters"".",YouTube,NEUTRAL,0,0,2024-06-05T06:33:25Z,UCy9Emp8XsQqA0X4DTPsOSkg,Madonna - Don&#39;t Tell Me (Ao Vivo @ Praia de Copacabana) - The Celebration Tour in Rio #madonna,"Registro da abertura do megashow histórico de Madonna no Rio de Janeiro, ao som da canção ""Nothing Really Matters"".","{'default': {'url': 'https://i.ytimg.com/vi/5YKQDAf3ulY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5YKQDAf3ulY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5YKQDAf3ulY/hqdefault.jpg', 'width': 480, 'height': 360}}",João Vitor Costa,none,2024-06-05T06:33:25Z
