ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
6vswDfOtRT8,Ronda do Povão com Erlan Bastos | TV Meio,https://www.youtube.com/watch?v=6vswDfOtRT8,2024-05-02T14:40:39Z,71,27,"Erlan Bastos, Chupetinha e Piauilina trazem os principais acontecimentos do Brasil e do mundo pela manhã, com muito humor, ...",YouTube,NEUTRAL,0,0,2024-05-02T14:40:39Z,UCfRVh-QaAzJ45hmNmlwT32g,Madonna impõe regra a Anitta antes de show em Copacabana,"Erlan Bastos, Chupetinha e Piauilina trazem os principais acontecimentos do Brasil e do mundo pela manhã, com muito humor, ...","{'default': {'url': 'https://i.ytimg.com/vi/6vswDfOtRT8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6vswDfOtRT8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6vswDfOtRT8/hqdefault.jpg', 'width': 480, 'height': 360}}",Ronda do Povão com Erlan Bastos | TV Meio,none,2024-05-02T14:40:39Z
