ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
BuX3bH6A65I,DIA A DIA  #DHOJE,https://www.youtube.com/watch?v=BuX3bH6A65I,2024-04-30T23:00:03Z,12,0,"O show de Madonna na Praia de Copacabana no próximo dia 4 de maio vai durar 2 horas, e quem quiser evitar a multidão ...",YouTube,NEUTRAL,0,0,2024-04-30T23:00:03Z,UC-VLni5lomFz9RLLocN0NIQ,madonna em  copacabana #madonna #copacabanapalace #riodejaneiro#praia #beach #hotel,"O show de Madonna na Praia de Copacabana no próximo dia 4 de maio vai durar 2 horas, e quem quiser evitar a multidão ...","{'default': {'url': 'https://i.ytimg.com/vi/BuX3bH6A65I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BuX3bH6A65I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BuX3bH6A65I/hqdefault.jpg', 'width': 480, 'height': 360}}",DIA A DIA  #DHOJE,none,2024-04-30T23:00:03Z
