ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
ySS4GHvZOvY,vejapontocom,https://www.youtube.com/watch?v=ySS4GHvZOvY,2024-06-06T18:14:18Z,110,117,"Em entrevista ao Ponto de Vista, de Veja, o relator do PL da Anistia, que prevê o perdão aos condenados pelos atos do 8 de ...",YouTube,NEUTRAL,0,0,2024-06-06T18:14:18Z,UCV6Ue4o5UIeKQ3IEkjnXRlg,Câmara discute anistia enquanto PF faz operação contra condenados do 8/1 | Giro VEJA,"Em entrevista ao Ponto de Vista, de Veja, o relator do PL da Anistia, que prevê o perdão aos condenados pelos atos do 8 de ...","{'default': {'url': 'https://i.ytimg.com/vi/ySS4GHvZOvY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ySS4GHvZOvY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ySS4GHvZOvY/hqdefault.jpg', 'width': 480, 'height': 360}}",vejapontocom,none,2024-06-06T18:14:18Z
