ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
nQPK9SadrOs,Band Jornalismo,https://www.youtube.com/watch?v=nQPK9SadrOs,2024-03-26T11:37:27Z,215,28,Foi confirmada a data do Megashow da Madonna na praia de Copacabana. O evento será totalmente gratuito. #BandJornalismo ...,YouTube,NEUTRAL,0
