ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
UQDQsimandc,Virou Festa,https://www.youtube.com/watch?v=UQDQsimandc,2024-05-07T13:07:22Z,1102,20,INSCREVA-SE PARA NÃO PERDER NENHUM VÍDEO! Clique em: https://www.youtube.com/viroufestatv?sub_confirmation=1 e ...,YouTube,NEUTRAL,0,0,2024-05-07T13:07:22Z,UCMNurW2brJo41PgUgI7Wwtg,MADONNA USA BANCO DE CONDOMÍNIO EM SHOW NO RIO DE JANEIRO! | Virou Festa  #viroufesta,INSCREVA-SE PARA NÃO PERDER NENHUM VÍDEO! Clique em: https://www.youtube.com/viroufestatv?sub_confirmation=1 e ...,"{'default': {'url': 'https://i.ytimg.com/vi/UQDQsimandc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UQDQsimandc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UQDQsimandc/hqdefault.jpg', 'width': 480, 'height': 360}}",Virou Festa,none,2024-05-07T13:07:22Z
