ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
0ALxCP6hEiM,NEWS CENTER Maine,https://www.youtube.com/watch?v=0ALxCP6hEiM,2024-05-06T22:50:26Z,180,28,"Madonna performed in Rio De Janeiro, Brazil, attracting a massive crowd for the end of her ""Celebration"" world tour.",YouTube,NEUTRAL,0,0,2024-05-06T22:50:26Z,UCQAUoXXSGHSntpTPvWwvXbg,Madonna&#39;s biggest-ever show turns Rio beach into massive dance floor,"Madonna performed in Rio De Janeiro, Brazil, attracting a massive crowd for the end of her ""Celebration"" world tour.","{'default': {'url': 'https://i.ytimg.com/vi/0ALxCP6hEiM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0ALxCP6hEiM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0ALxCP6hEiM/hqdefault.jpg', 'width': 480, 'height': 360}}",NEWS CENTER Maine,none,2024-05-06T22:50:26Z
