ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
uA57B_wySiE,MiKeeLuv2020,https://www.youtube.com/watch?v=uA57B_wySiE,2024-03-12T15:12:52Z,443,228,,YouTube,NEUTRAL,0
