ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
FZpSAv04Lrw,Visão Libertária,https://www.youtube.com/watch?v=FZpSAv04Lrw,2024-04-19T21:18:09Z,892,116,Referências: ...,YouTube,NEUTRAL,0
