video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
3VGNvcQbV9k,UgwlTSHvX4_9e28w-vB4AaABAg.A351T79eAyuA36SQAbqmQT,@The_Crucible714,https://www.youtube.com/watch?v=3VGNvcQbV9k&lc=UgwlTSHvX4_9e28w-vB4AaABAg.A351T79eAyuA36SQAbqmQT,2024-05-06T20:05:03Z,3,0,0,Stay strong! As someone who lived through HIV &amp; 9/11 in NYC I can say with great certainty; “this too shall pass.”,YouTube,NEUTRAL,0,UCgF7YFF8z-J4nygkVhavWrQ,3VGNvcQbV9k,Stay strong! As someone who lived through HIV &amp; 9/11 in NYC I can say with great certainty; “this too shall pass.”,Stay strong! As someone who lived through HIV & 9/11 in NYC I can say with great certainty; “this too shall pass.”,UgwlTSHvX4_9e28w-vB4AaABAg,@The_Crucible714,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@The_Crucible714,{'value': 'UCy1lw127jBxe0tXjb5XQUvw'},True,none,3,2024-05-06T20:05:03Z,2024-05-06T20:05:03Z
