video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
AsgO_DuAlYE,UgwCNWvd0lNWWti7_hF4AaABAg,@GutembergGabriel,https://www.youtube.com/watch?v=AsgO_DuAlYE&lc=UgwCNWvd0lNWWti7_hF4AaABAg,2024-05-10T22:18:48Z,0,0,0,A pura Degeneração e Degradação do Ser humano em sua forma Animalesca retrocedida em um só &quot;&quot;&quot;show&quot;&quot;&quot;.,YouTube,NEUTRAL,0,UCIzAIM-zatIDHErC0Z23hbQ,AsgO_DuAlYE,A pura Degeneração e Degradação do Ser humano em sua forma Animalesca retrocedida em um só &quot;&quot;&quot;show&quot;&quot;&quot;.,"A pura Degeneração e Degradação do Ser humano em sua forma Animalesca retrocedida em um só """"""show"""""".",@GutembergGabriel,https://yt3.ggpht.com/tYuJG5DasAOETrXVedMgCICI15nKKevLGF_oXPp-HLahA87PdZzZE3xpszrf6f4jNlF6WRd74g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@GutembergGabriel,{'value': 'UC-cxPU5L0xXm5Bq9Bjb6wJQ'},True,none,0,2024-05-10T22:18:48Z,2024-05-10T22:18:48Z
