video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-nnHsFJR3o0,Ugx_NeKzRMebkLuhVO14AaABAg,@jaeldeoliveiramarques3450,https://www.youtube.com/watch?v=-nnHsFJR3o0&lc=Ugx_NeKzRMebkLuhVO14AaABAg,2024-05-05T17:22:53Z,0,0,0,"Nabucodonosor pode ser chamado de &quot;meu servo&quot;, Elon Musk também; Bolsonaro do mesmo modo. Já, Alexandre de Moraes e Lula, esses não. Incoerência.",YouTube,NEUTRAL,0,UC3wxP_nz78en4z4JhW70jNg,-nnHsFJR3o0,"Nabucodonosor pode ser chamado de &quot;meu servo&quot;, Elon Musk também; Bolsonaro do mesmo modo. Já, Alexandre de Moraes e Lula, esses não. Incoerência.","Nabucodonosor pode ser chamado de ""meu servo"", Elon Musk também; Bolsonaro do mesmo modo. Já, Alexandre de Moraes e Lula, esses não. Incoerência.",@jaeldeoliveiramarques3450,https://yt3.ggpht.com/pHetdIp5QL30vHIDcZ3gJzpJ075fVWdYqAsFxfNyb-cDsZ7AWjsTd8tsTMxOZa5rEGMmnpi3vw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jaeldeoliveiramarques3450,{'value': 'UCyAzkdnu3MFWAhCX1uhKUmg'},True,none,0,2024-05-05T17:22:53Z,2024-05-05T17:23:23Z
