video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
3Lq_zMoT1LU,UgwLMKyMHIKcJLjTYcB4AaABAg,@Felicia520,https://www.youtube.com/watch?v=3Lq_zMoT1LU&lc=UgwLMKyMHIKcJLjTYcB4AaABAg,2024-05-05T17:13:50Z,0,0,0,Tem que odiar muito pra ir num show desse.,YouTube,NEUTRAL,0,UCOOCeqi5txwviDZ4M5W9QSg,3Lq_zMoT1LU,Tem que odiar muito pra ir num show desse.,Tem que odiar muito pra ir num show desse.,@Felicia520,https://yt3.ggpht.com/rUymI1VuBKS3OaY81mVwa90tzMN1bsc2RBLKEMRls1eejMJmQLwctFJFrr8iPgDW-56MWrZ8Bw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Felicia520,{'value': 'UCPEAF_fyS0jIXgjIzmcZaWw'},True,none,0,2024-05-05T17:13:50Z,2024-05-05T17:13:50Z
