video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
49mF3Sh3MF4,UgxmvvPkyN1GweJ0lyd4AaABAg.A0KJyDHqYr1A0mNvR_8vFM,@carloseduardom96,https://www.youtube.com/watch?v=49mF3Sh3MF4&lc=UgxmvvPkyN1GweJ0lyd4AaABAg.A0KJyDHqYr1A0mNvR_8vFM,2024-03-09T22:38:56Z,1,0,0,"Tudo que ela não é , é mediana.",YouTube,NEUTRAL,0,UC0yw39DOcCOwyUj2uY8vbuA,49mF3Sh3MF4,"Tudo que ela não é , é mediana.","Tudo que ela não é , é mediana.",UgxmvvPkyN1GweJ0lyd4AaABAg,@carloseduardom96,https://yt3.ggpht.com/ZHgNgjABIc1vbYq6E7K9Wffw9q1X50rmQIBAohQn0JtY0U7DqgGzLYldJ_xuPWxd2ZeMb6dj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@carloseduardom96,{'value': 'UC-Tm9fdDj-oIFyV3rJ7h9Fg'},True,none,1,2024-03-09T22:38:56Z,2024-03-09T22:38:56Z
