video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
byNcjS6yOOw,Ugz5-J9Ge6-_LmcZIX54AaABAg,@dtinhabrumbrum7496,https://www.youtube.com/watch?v=byNcjS6yOOw&lc=Ugz5-J9Ge6-_LmcZIX54AaABAg,2024-05-08T06:46:44Z,1,0,0,"Sem logica esse comentario  ridículo,Nao tem nada a ver uma situação com a outra nenhum de nos temos controle da natureza , si fosse assim quem foi assistir  o chou então &quot;que deveria sofrer as consequências&quot; e não os inocentes como&quot;crianças ,idosos ,animais etc&quot;  toda açao do mal então deveria acabar com o Espetaculo atraves de Destruição e não com quem tava nos seus lares&quot;  falta de assunto....",YouTube,NEUTRAL,0,UCujutKwW-uS5t1wPattHnfA,byNcjS6yOOw,"Sem logica esse comentario  ridículo,Nao tem nada a ver uma situação com a outra nenhum de nos temos controle da natureza , si fosse assim quem foi assistir  o chou então &quot;que deveria sofrer as consequências&quot; e não os inocentes como&quot;crianças ,idosos ,animais etc&quot;  toda açao do mal então deveria acabar com o Espetaculo atraves de Destruição e não com quem tava nos seus lares&quot;  falta de assunto....","Sem logica esse comentario  ridículo,Nao tem nada a ver uma situação com a outra nenhum de nos temos controle da natureza , si fosse assim quem foi assistir  o chou então ""que deveria sofrer as consequências"" e não os inocentes como""crianças ,idosos ,animais etc""  toda açao do mal então deveria acabar com o Espetaculo atraves de Destruição e não com quem tava nos seus lares""  falta de assunto....",@dtinhabrumbrum7496,https://yt3.ggpht.com/ytc/AIdro_lRpsNEh-g106RNjakRW4KhQWmnQITbk-zijnGPdjE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dtinhabrumbrum7496,{'value': 'UCsvlqC1Ew3V7OVxyoFAwp6Q'},True,none,1,2024-05-08T06:46:44Z,2024-05-08T06:46:44Z
