video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7F1v_pxhhas,UgwicbbsRv8mXSllZJl4AaABAg,@sia_sabia,https://www.youtube.com/watch?v=7F1v_pxhhas&lc=UgwicbbsRv8mXSllZJl4AaABAg,2024-05-04T03:32:42Z,1,0,0,garota propaganda da pinga store ;),YouTube,NEUTRAL,0,UCVrx8gt9oAHPbOjA-EjFblw,7F1v_pxhhas,garota propaganda da pinga store ;),garota propaganda da pinga store ;),@sia_sabia,https://yt3.ggpht.com/Ck_qUGOHONKrlYFZ4a9ugiCaLSHneOBUprafub5apVzfpJlvLbFZr1R867KzabVg3yMF6tNoGw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sia_sabia,{'value': 'UCBPl0mJ-_hmVZyBq0pBGHvQ'},True,none,1,2024-05-04T03:32:42Z,2024-05-04T03:32:42Z
