video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7Tnpby7g-V8,UgxSa_xFhh29NaUfBYt4AaABAg,@claudioafonsoferreira3350,https://www.youtube.com/watch?v=7Tnpby7g-V8&lc=UgxSa_xFhh29NaUfBYt4AaABAg,2024-05-09T21:44:31Z,0,0,0,"Voce Padre também está numa catastrofe e levando muita gente contigo ensinando HERESIA para o povo. vc estrá equivocado diante de DEUS . Romanos capítolo 1,  Apóstolo Paulo escreve essa carta dizendo POIS TENDO CONHECIDO A DEUS...  MUDARAM A VERDADE DE DEUS EM MENTIRA,... HONRA E SERVE A CRIATURA AO INVÉS DE SERVIR O CRIADOR.. O QUE É HERESIA VAMOS VER; Isaias 45;20 Congregai-vos e vinde; chegai-vos juntos, vós que escapastes das nações; nada sabem os que conduzem em PROCISSÃO AS SUAS IMAGENS DE ESCULTURA, feitas de madeira, e rogam a um deus que não pode salvar.  EXODO 20 - DEZ NAMDAMENTOS ; Não farás para ti imagem de escultura, nem alguma semelhança do que há em cima nos céus, nem em baixo na terra, nem nas águas debaixo da terra. Não te encurvarás a elas nem as servirás; ENTÃO NÃO FARÁS IMAGEM E NÃO ENCURVAR,  OUTRA HERESIA , BATISMO DE CRIANÇA , VEJA A BÍBLIA , ATOS 2;38  E disse-lhes Pedro:ARREPENDEI VOS, e cada um de vós seja batizado em nome de Jesus Cristo, para perdão dos pecados; e recebereis o dom do Espírito Santo; É PRECISO ARREPENDER PARA BATIZAR E CRIANÇA NÃO TEM CONCENCIA PARA ARREPENDER AS CRIANÇA PERTENCE AO REINO DO CEUS. NÃO SE BATIZA CRIANÇA . O PRÓPIO JESUS NOS DEU EXEMPLO BARTIZANDO QUANDO ESTAVA ADULTO A BÍLIA ENSINA APRESENTAR AS CRIANÇAS A DEUS. ANA APRESENTOU SAMUEL A DEUS, OUTRA GRANDE HERESIA QUE TEMOS ATÉ FERIADO É ASSUNÇÃO A MARIA ISSO QUER DIZER QUE MARIA FOI ASSUNTA AO CEUS OU SUBIU AO CEUS MENTIRA OLHA A VERDADE BÍBLICA João 3:13  Ora, ninguém subiu ao céu, senão aquele que de lá desceu, a saber, o Filho do Homem [que está no céu]. ENTÃO NINGURE SUBIU A NÃO SER O QUE DESCEU QUE É JESUS , MARIA NUNCA SUBIU AO CÉUS. MUITA MENTIRA. SOBRE MARIA AGORA PARA TERMINAR , AQUELE QUE MORRER ORANDO ORAÇÃO DE MARIA NÃO HERDARÃO O CEU, ENTENDA QUE MARIA FOI BEM AVENTURADA FOI MÃE DE JESUS  MAS ELA NÃO TEM UNISSIENCIA PARA OUVIR ORAÇÕES , SO DEUS TEM, DEUS APENAS USOU O VENTRE DE UMA MULHER SANTA PARA CUMPRIR O PROPÓSITO DO VERBO SE FAZER CARNE OU SEJA JESUS DESCER DO CEU NO VENTRE DE MARIA  E GERAR JESUS PARA QUE ELE MORRESSE NA CRUZ POR NÓS. ELA NÃO TEM PODER, IDOLATRIA = INFERNO ,MOSTRA ISSO PARA  O PADER E PEDE PRA ELE EXPLICAR PORQUE PREGA TANTA MENTIRA OU HERESI PARA ELE E O POVO MORRER E PERDER A SALVAÇÃO  APOCALIPSE 22;15      Fora ficam os cães, os que praticam feitiçaria, os que cometem imoralidades sexuais, os assassinos, os IDOLATRAS e todos os que amam e praticam a mentira.  JOAO 8;32    E conhecereis a verdade, e a verdade vos libertará    MATEUS 22;29  Jesus, porém, respondendo, disse-lhes: Errais, não conhecendo as Escrituras, nem o poder de Deus. QUE DEUS TE ABENÇOE E QUE VOÇE LIBERTE DESSA RELIGIÃO FALSA E VAI MORAR NO CÉU ,    LER ROMANOS CAPÍTULO 1, DEUS ABEÇOE.",YouTube,NEUTRAL,0,UCJXIJV3O38YSCry76wfqS6g,7Tnpby7g-V8,"Voce Padre também está numa catastrofe e levando muita gente contigo ensinando HERESIA para o povo. vc estrá equivocado diante de DEUS . Romanos capítolo 1,  Apóstolo Paulo escreve essa carta dizendo POIS TENDO CONHECIDO A DEUS...  MUDARAM A VERDADE DE DEUS EM MENTIRA,... HONRA E SERVE A CRIATURA AO INVÉS DE SERVIR O CRIADOR.. O QUE É HERESIA VAMOS VER; Isaias 45;20 Congregai-vos e vinde; chegai-vos juntos, vós que escapastes das nações; nada sabem os que conduzem em PROCISSÃO AS SUAS IMAGENS DE ESCULTURA, feitas de madeira, e rogam a um deus que não pode salvar.  EXODO 20 - DEZ NAMDAMENTOS ; Não farás para ti imagem de escultura, nem alguma semelhança do que há em cima nos céus, nem em baixo na terra, nem nas águas debaixo da terra. Não te encurvarás a elas nem as servirás; ENTÃO NÃO FARÁS IMAGEM E NÃO ENCURVAR,  OUTRA HERESIA , BATISMO DE CRIANÇA , VEJA A BÍBLIA , ATOS 2;38  E disse-lhes Pedro:ARREPENDEI VOS, e cada um de vós seja batizado em nome de Jesus Cristo, para perdão dos pecados; e recebereis o dom do Espírito Santo; É PRECISO ARREPENDER PARA BATIZAR E CRIANÇA NÃO TEM CONCENCIA PARA ARREPENDER AS CRIANÇA PERTENCE AO REINO DO CEUS. NÃO SE BATIZA CRIANÇA . O PRÓPIO JESUS NOS DEU EXEMPLO BARTIZANDO QUANDO ESTAVA ADULTO A BÍLIA ENSINA APRESENTAR AS CRIANÇAS A DEUS. ANA APRESENTOU SAMUEL A DEUS, OUTRA GRANDE HERESIA QUE TEMOS ATÉ FERIADO É ASSUNÇÃO A MARIA ISSO QUER DIZER QUE MARIA FOI ASSUNTA AO CEUS OU SUBIU AO CEUS MENTIRA OLHA A VERDADE BÍBLICA João 3:13  Ora, ninguém subiu ao céu, senão aquele que de lá desceu, a saber, o Filho do Homem [que está no céu]. ENTÃO NINGURE SUBIU A NÃO SER O QUE DESCEU QUE É JESUS , MARIA NUNCA SUBIU AO CÉUS. MUITA MENTIRA. SOBRE MARIA AGORA PARA TERMINAR , AQUELE QUE MORRER ORANDO ORAÇÃO DE MARIA NÃO HERDARÃO O CEU, ENTENDA QUE MARIA FOI BEM AVENTURADA FOI MÃE DE JESUS  MAS ELA NÃO TEM UNISSIENCIA PARA OUVIR ORAÇÕES , SO DEUS TEM, DEUS APENAS USOU O VENTRE DE UMA MULHER SANTA PARA CUMPRIR O PROPÓSITO DO VERBO SE FAZER CARNE OU SEJA JESUS DESCER DO CEU NO VENTRE DE MARIA  E GERAR JESUS PARA QUE ELE MORRESSE NA CRUZ POR NÓS. ELA NÃO TEM PODER, IDOLATRIA = INFERNO ,MOSTRA ISSO PARA  O PADER E PEDE PRA ELE EXPLICAR PORQUE PREGA TANTA MENTIRA OU HERESI PARA ELE E O POVO MORRER E PERDER A SALVAÇÃO  APOCALIPSE 22;15      Fora ficam os cães, os que praticam feitiçaria, os que cometem imoralidades sexuais, os assassinos, os IDOLATRAS e todos os que amam e praticam a mentira.  JOAO 8;32    E conhecereis a verdade, e a verdade vos libertará    MATEUS 22;29  Jesus, porém, respondendo, disse-lhes: Errais, não conhecendo as Escrituras, nem o poder de Deus. QUE DEUS TE ABENÇOE E QUE VOÇE LIBERTE DESSA RELIGIÃO FALSA E VAI MORAR NO CÉU ,    LER ROMANOS CAPÍTULO 1, DEUS ABEÇOE.","Voce Padre também está numa catastrofe e levando muita gente contigo ensinando HERESIA para o povo. vc estrá equivocado diante de DEUS . Romanos capítolo 1,  Apóstolo Paulo escreve essa carta dizendo POIS TENDO CONHECIDO A DEUS...  MUDARAM A VERDADE DE DEUS EM MENTIRA,... HONRA E SERVE A CRIATURA AO INVÉS DE SERVIR O CRIADOR.. O QUE É HERESIA VAMOS VER; Isaias 45;20 Congregai-vos e vinde; chegai-vos juntos, vós que escapastes das nações; nada sabem os que conduzem em PROCISSÃO AS SUAS IMAGENS DE ESCULTURA, feitas de madeira, e rogam a um deus que não pode salvar.  EXODO 20 - DEZ NAMDAMENTOS ; Não farás para ti imagem de escultura, nem alguma semelhança do que há em cima nos céus, nem em baixo na terra, nem nas águas debaixo da terra. Não te encurvarás a elas nem as servirás; ENTÃO NÃO FARÁS IMAGEM E NÃO ENCURVAR,  OUTRA HERESIA , BATISMO DE CRIANÇA , VEJA A BÍBLIA , ATOS 2;38  E disse-lhes Pedro:ARREPENDEI VOS, e cada um de vós seja batizado em nome de Jesus Cristo, para perdão dos pecados; e recebereis o dom do Espírito Santo; É PRECISO ARREPENDER PARA BATIZAR E CRIANÇA NÃO TEM CONCENCIA PARA ARREPENDER AS CRIANÇA PERTENCE AO REINO DO CEUS. NÃO SE BATIZA CRIANÇA . O PRÓPIO JESUS NOS DEU EXEMPLO BARTIZANDO QUANDO ESTAVA ADULTO A BÍLIA ENSINA APRESENTAR AS CRIANÇAS A DEUS. ANA APRESENTOU SAMUEL A DEUS, OUTRA GRANDE HERESIA QUE TEMOS ATÉ FERIADO É ASSUNÇÃO A MARIA ISSO QUER DIZER QUE MARIA FOI ASSUNTA AO CEUS OU SUBIU AO CEUS MENTIRA OLHA A VERDADE BÍBLICA João 3:13  Ora, ninguém subiu ao céu, senão aquele que de lá desceu, a saber, o Filho do Homem [que está no céu]. ENTÃO NINGURE SUBIU A NÃO SER O QUE DESCEU QUE É JESUS , MARIA NUNCA SUBIU AO CÉUS. MUITA MENTIRA. SOBRE MARIA AGORA PARA TERMINAR , AQUELE QUE MORRER ORANDO ORAÇÃO DE MARIA NÃO HERDARÃO O CEU, ENTENDA QUE MARIA FOI BEM AVENTURADA FOI MÃE DE JESUS  MAS ELA NÃO TEM UNISSIENCIA PARA OUVIR ORAÇÕES , SO DEUS TEM, DEUS APENAS USOU O VENTRE DE UMA MULHER SANTA PARA CUMPRIR O PROPÓSITO DO VERBO SE FAZER CARNE OU SEJA JESUS DESCER DO CEU NO VENTRE DE MARIA  E GERAR JESUS PARA QUE ELE MORRESSE NA CRUZ POR NÓS. ELA NÃO TEM PODER, IDOLATRIA = INFERNO ,MOSTRA ISSO PARA  O PADER E PEDE PRA ELE EXPLICAR PORQUE PREGA TANTA MENTIRA OU HERESI PARA ELE E O POVO MORRER E PERDER A SALVAÇÃO  APOCALIPSE 22;15      Fora ficam os cães, os que praticam feitiçaria, os que cometem imoralidades sexuais, os assassinos, os IDOLATRAS e todos os que amam e praticam a mentira.  JOAO 8;32    E conhecereis a verdade, e a verdade vos libertará    MATEUS 22;29  Jesus, porém, respondendo, disse-lhes: Errais, não conhecendo as Escrituras, nem o poder de Deus. QUE DEUS TE ABENÇOE E QUE VOÇE LIBERTE DESSA RELIGIÃO FALSA E VAI MORAR NO CÉU ,    LER ROMANOS CAPÍTULO 1, DEUS ABEÇOE.",@claudioafonsoferreira3350,https://yt3.ggpht.com/pvAzwy01NZChRF1GEFoWgN-GiIf9SzS3nelGpfmE0OJIm44KC2sbe-Bvx-nQOaavQ8xPTue8JQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@claudioafonsoferreira3350,{'value': 'UCjjlaQhBfqLuBxlT5kTq5uQ'},True,none,0,2024-05-09T21:44:31Z,2024-05-09T21:44:31Z
