video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7Tnpby7g-V8,UgwGIzj3E4Hh2-eZW514AaABAg.A33xWmoiv_bA34A513yKhX,@acnyc4601,https://www.youtube.com/watch?v=7Tnpby7g-V8&lc=UgwGIzj3E4Hh2-eZW514AaABAg.A33xWmoiv_bA34A513yKhX,2024-05-05T22:46:24Z,0,0,0,"Madonna&#39;s performance last night transcended mere entertainment; it was an epoch-defining moment, an odyssey which I witness from NYC in person when she was here and  amidst a crescendo of anxiety, when it took me many tries to get Globolplay last night.  I journeyed alongside countless others, bearing witness to a historic coronation. Her presence was nothing short of mesmerizing, an embodiment of flawlessness that left us collectively spellbound. In this euphoric celebration, she reaffirmed her immutable sovereignty, asserting herself once more as the unrivaled monarch of both realms—Queen and King, indivisible and eternal.  All hail Madonna.",YouTube,NEUTRAL,0,UCJXIJV3O38YSCry76wfqS6g,7Tnpby7g-V8,"Madonna&#39;s performance last night transcended mere entertainment; it was an epoch-defining moment, an odyssey which I witness from NYC in person when she was here and  amidst a crescendo of anxiety, when it took me many tries to get Globolplay last night.  I journeyed alongside countless others, bearing witness to a historic coronation. Her presence was nothing short of mesmerizing, an embodiment of flawlessness that left us collectively spellbound. In this euphoric celebration, she reaffirmed her immutable sovereignty, asserting herself once more as the unrivaled monarch of both realms—Queen and King, indivisible and eternal.  All hail Madonna.","Madonna's performance last night transcended mere entertainment; it was an epoch-defining moment, an odyssey which I witness from NYC in person when she was here and  amidst a crescendo of anxiety, when it took me many tries to get Globolplay last night.  I journeyed alongside countless others, bearing witness to a historic coronation. Her presence was nothing short of mesmerizing, an embodiment of flawlessness that left us collectively spellbound. In this euphoric celebration, she reaffirmed her immutable sovereignty, asserting herself once more as the unrivaled monarch of both realms—Queen and King, indivisible and eternal.  All hail Madonna.",UgwGIzj3E4Hh2-eZW514AaABAg,@acnyc4601,https://yt3.ggpht.com/ytc/AIdro_kD21LWf3Bq0LRFyD8M-VDspCp8rRrWKILm4iGSUwuzVA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@acnyc4601,{'value': 'UC98IuQKGhvjRZXQXWZWmowQ'},True,none,0,2024-05-05T22:46:24Z,2024-05-05T22:46:24Z
